Property_ID,Type,City,Size_SqFt,Bedrooms,Bathrooms,Year_Built,Listing_Price,Rental_Price,Neighborhood,Status
10242,Townhouse,Los Angeles,3546,4,3,2012,1063658.338,2276.730949,Beverly Hills,Sold
10243,Townhouse,Seattle,703,4,3,2010,1329340.796,5411.554215,Capitol Hill,Sold
10244,House,Los Angeles,4788,5,1,2011,1238952.663,756.4299284,Hollywood,Sold
10245,Apartment,Los Angeles,4275,5,2,2016,1805568.973,6730.172381,Santa Monica,Sold
10246,Apartment,Chicago,3444,4,2,2010,1844654.709,2157.284916,Lincoln Park,Sold
10247,Townhouse,Los Angeles,4855,1,2,1995,1282066.906,989.9276828,Santa Monica,Rented
10248,House,Miami,3551,4,3,1998,1320296.811,1832.029792,South Beach,Rented
10249,Apartment,Chicago,3163,1,2,1973,346658.3279,4024.117255,Hyde Park,Available
10250,Townhouse,Los Angeles,931,4,3,1995,847341.7256,817.2796099,Beverly Hills,Sold
10251,Apartment,Seattle,3263,3,3,2006,727241.1781,761.4432541,Downtown,Rented
10252,Other,New York,3662,1,1,2021,757070.4917,4326.436291,Queens,Sold
10253,House,Chicago,697,2,3,1963,1482032.998,4762.326097,The Loop,Rented
10254,House,Chicago,538,2,2,1951,1027190.11,2889.080209,Hyde Park,Sold
10255,Apartment,San Francisco,3018,5,3,1955,1054860.633,626.1693476,Downtown,Sold
10256,Condo,Los Angeles,2626,3,2,2010,570670.0858,3946.968553,Hollywood,Sold
10257,Apartment,New York,1228,2,3,1985,417587.9551,7390.087873,Manhattan,Sold
10258,Other,Seattle,4399,4,1,2017,877792.2515,4132.617634,Downtown,Sold
10259,House,Miami,3665,2,3,1979,209656.3853,3900.235406,South Beach,Sold
10260,Townhouse,Chicago,4727,4,2,1997,403075.3242,4688.966185,The Loop,Sold
10261,Condo,Miami,2624,3,1,1965,1655241.741,1735.020751,South Beach,Sold
10262,House,Miami,4634,5,3,2013,931081.2229,6522.612042,Little Havana,Sold
10263,House,Miami,4271,2,1,1957,1955102.826,749.2263467,Downtown,Sold
10264,Condo,San Francisco,3757,5,3,1984,108289.4281,922.1895432,Downtown,Sold
10265,Townhouse,Miami,3706,3,1,1973,1849095.147,921.2318566,Little Havana,Sold
10266,House,Los Angeles,3098,1,3,1980,1339637.121,6444.486587,Santa Monica,Sold
10267,Condo,Los Angeles,4935,3,2,1983,1283941.131,3262.052679,Hollywood,Rented
10268,Townhouse,New York,3813,3,3,1954,1696714.037,5324.394171,Manhattan,Rented
10269,Townhouse,New York,1744,3,2,1963,1290895.78,1096.512111,Brooklyn,Rented
10270,House,Seattle,4587,1,3,1986,166225.8445,6220.089369,Queen Anne,Sold
10271,Apartment,Miami,1157,1,3,1969,1820103.788,3010.882065,South Beach,Rented
10272,Apartment,Miami,3465,3,2,2014,1759023.111,2116.466793,Little Havana,Sold
10273,House,San Francisco,2199,1,2,1965,1087885.925,5860.739138,Mission District,Rented
10274,Townhouse,Miami,4956,4,2,1960,339306.1842,983.5588153,Downtown,Available
10275,House,Miami,3543,3,2,2017,1660792.099,4146.413402,South Beach,Available
10276,Condo,Miami,4924,2,3,1993,1106558.977,3373.450902,Downtown,Sold
10277,Apartment,Chicago,2299,4,3,2010,1007546.152,6059.432084,The Loop,Rented
10278,Condo,Chicago,4126,3,3,1980,1987288.522,5292.388531,The Loop,Rented
10279,House,San Francisco,4477,2,2,2018,1062526.173,7187.015341,Mission District,Sold
10280,House,San Francisco,2476,2,3,2010,412719.0109,5950.618004,Mission District,Sold
10281,Townhouse,Los Angeles,4169,5,3,1958,1239427.774,3617.469537,Hollywood,Rented
10282,Townhouse,San Francisco,4692,5,1,1999,607262.4034,1889.016619,Mission District,Rented
10283,Townhouse,Seattle,1437,2,1,1967,882959.5375,3875.773745,Downtown,Rented
10284,Condo,Los Angeles,1789,3,2,1964,557024.467,1752.495269,Hollywood,Sold
10285,Townhouse,Miami,2650,3,2,1973,1586980.37,1350.149002,South Beach,Rented
10286,House,San Francisco,1012,3,1,1996,621825.5085,865.9937494,SoMa,Available
10287,Townhouse,Seattle,2016,3,3,2020,1700199.399,4566.16549,Downtown,Available
10288,Apartment,San Francisco,2582,2,3,2022,1498271.671,4746.564351,Mission District,Rented
10289,Townhouse,San Francisco,1904,1,2,1983,665780.1857,5414.844049,Downtown,Rented
10290,Condo,Los Angeles,4992,1,3,1972,1618152.067,7150.905864,Santa Monica,Sold
10291,Apartment,Los Angeles,2431,3,3,1969,705648.07,7347.212557,Hollywood,Rented
10292,Apartment,New York,2385,5,1,1994,872550.9298,3055.71604,Brooklyn,Rented
10293,Apartment,Los Angeles,2759,2,1,1985,248726.2134,5271.468779,Santa Monica,Sold
10294,Condo,Los Angeles,4307,1,2,1995,1180627.129,3965.965608,Beverly Hills,Sold
10295,House,Chicago,3246,2,2,1958,1650962.645,6145.231849,The Loop,Sold
10296,Townhouse,San Francisco,1080,5,1,1963,1283677.041,5873.433132,Downtown,Rented
10297,Apartment,Los Angeles,2712,2,3,1992,1148244.791,1965.512412,Hollywood,Rented
10298,Apartment,San Francisco,3829,5,1,2010,1806070.797,1804.819648,SoMa,Sold
10299,Other,San Francisco,601,5,1,1971,938486.2337,1356.306882,SoMa,Rented
10300,House,Chicago,4788,4,2,1954,1991959.068,1421.436681,Lincoln Park,Available
10301,House,San Francisco,4342,5,3,2008,975385.1441,2344.726258,Downtown,Rented
10302,Condo,Seattle,3463,4,2,1981,1322244.571,3122.587694,Queen Anne,Sold
10303,House,Los Angeles,798,5,2,1984,188142.0972,5157.201232,Beverly Hills,Sold
10304,Townhouse,San Francisco,4616,5,1,1953,1427171.03,6095.059471,Downtown,Available
10305,Condo,New York,544,2,1,1996,706969.5505,1544.402602,Manhattan,Rented
10306,Condo,New York,3043,4,2,2022,342704.8703,2394.214383,Queens,Rented
10307,Townhouse,Chicago,4359,1,1,2003,381477.9649,4937.653743,Hyde Park,Rented
10308,Townhouse,Seattle,4894,1,1,2009,1065755.421,6186.251699,Capitol Hill,Rented
10309,Townhouse,Los Angeles,4052,2,3,2000,1220149.954,6654.681379,Santa Monica,Sold
10310,Condo,Chicago,3655,1,3,1962,1436248.619,3375.86012,Hyde Park,Rented
10311,Condo,New York,3631,1,2,1984,947615.3883,3844.983691,Bronx,Sold
10312,Condo,Seattle,787,5,3,1965,1743024.25,5584.215341,Capitol Hill,Available
10313,Townhouse,Los Angeles,4205,3,2,2017,230215.5191,2586.057017,Santa Monica,Rented
10314,Townhouse,San Francisco,1016,3,3,1952,330751.5073,1118.929444,SoMa,Sold
10315,Apartment,Los Angeles,2701,1,1,2011,532959.3467,3824.092252,Santa Monica,Sold
10316,House,Miami,4937,2,1,1980,293313.2382,7892.259953,Downtown,Sold
10317,Apartment,Los Angeles,2759,2,2,1950,1536227.351,3301.550771,Santa Monica,Available
10318,Townhouse,San Francisco,4158,4,3,2011,1034289.047,2737.440801,Mission District,Sold
10319,Condo,Miami,4786,2,1,1950,1248084.025,6669.044289,South Beach,Sold
10320,Townhouse,Seattle,3823,2,2,1982,1553319.322,7385.971737,Downtown,Rented
10321,House,Chicago,4576,5,3,1991,1139700.796,6355.379846,The Loop,Sold
10322,Apartment,Seattle,4436,5,1,2014,1113561.616,4427.66087,Capitol Hill,Sold
10323,Apartment,Los Angeles,1669,1,3,1965,955630.1746,7162.749268,Santa Monica,Rented
10324,Condo,Chicago,1490,2,2,1986,1421480.9,4924.062428,Lincoln Park,Sold
10325,Apartment,Los Angeles,4205,3,2,2001,1106263.248,2714.448882,Santa Monica,Sold
10326,Apartment,New York,2351,2,2,1984,866780.9509,7526.721464,Queens,Sold
10327,Townhouse,New York,3209,2,1,2021,1273794.414,5426.463312,Manhattan,Sold
10328,Apartment,San Francisco,4507,1,2,1996,1926900.648,1501.937785,Downtown,Sold
10329,Apartment,Seattle,3121,3,3,1951,1635470.017,3018.166035,Queen Anne,Sold
10330,Apartment,New York,2678,1,1,1993,949479.8691,5447.799839,Manhattan,Rented
10331,Condo,Miami,1338,2,2,2002,1254503.636,6779.702092,Downtown,Sold
10332,Condo,Miami,2055,3,2,1959,843572.2702,7915.802596,Little Havana,Rented
10333,Townhouse,Los Angeles,1722,2,1,1994,1088452.641,2018.665868,Beverly Hills,Sold
10334,Apartment,Chicago,2543,1,2,2007,1493917.46,6540.130764,The Loop,Sold
10335,Condo,Miami,1933,1,3,1973,1692034.97,1387.919186,South Beach,Rented
10336,Condo,Los Angeles,1668,5,1,1971,216313.2023,5611.084179,Santa Monica,Rented
10337,Townhouse,Chicago,1447,3,3,1990,412958.6413,1302.841587,The Loop,Sold
10338,House,New York,660,5,3,1954,1202698.262,4702.116673,Bronx,Sold
10339,Apartment,Los Angeles,3631,3,2,1953,1436695.98,4418.744711,Santa Monica,Sold
10340,Condo,Chicago,2759,4,1,2008,1355548.842,7206.926082,The Loop,Rented
10341,Townhouse,San Francisco,3035,3,2,1971,574109.0998,4526.833151,SoMa,Sold
10342,Townhouse,Seattle,2772,2,3,2009,1343449.238,5872.816296,Downtown,Available
10343,Townhouse,Seattle,3963,3,2,2019,977632.6225,6978.17073,Capitol Hill,Sold
10344,Condo,San Francisco,660,5,2,1960,565339.8832,1556.503204,Downtown,Sold
10345,Apartment,Miami,2284,1,3,1995,1780845.316,1384.36472,Little Havana,Rented
10346,House,Seattle,2444,1,2,1990,1107015.676,1404.873767,Queen Anne,Sold
10347,Apartment,Chicago,3682,3,3,1956,1738648.631,2934.226609,The Loop,Rented
10348,Townhouse,San Francisco,4474,4,1,1973,894130.7838,3423.044875,SoMa,Sold
10349,Other,Miami,4124,1,3,1957,1302565.501,789.3794506,Downtown,Rented
10350,House,Los Angeles,4244,1,1,1961,1652220.309,2369.017166,Beverly Hills,Sold
10351,Apartment,Los Angeles,1266,1,3,1959,724732.6789,551.4135197,Beverly Hills,Sold
10352,Townhouse,Chicago,2527,4,3,1960,1729385.077,1932.96036,Hyde Park,Available
10353,Townhouse,Chicago,4506,5,2,1969,767875.6569,3446.851928,Hyde Park,Available
10354,Apartment,Chicago,684,3,1,1993,483886.4504,6158.52569,Hyde Park,Sold
10355,Townhouse,Seattle,2396,4,3,1972,1506228.73,7979.86685,Capitol Hill,Rented
10356,Apartment,Chicago,3795,3,2,1971,736185.0996,1994.9409,Hyde Park,Sold
10357,Townhouse,San Francisco,2904,2,2,1994,1911461.198,5759.1033,SoMa,Sold
10358,Apartment,San Francisco,3039,3,1,1971,1628487.984,3143.080098,SoMa,Sold
10359,House,Miami,1232,1,2,1988,537982.4882,6871.807599,Little Havana,Sold
10360,Townhouse,San Francisco,2121,4,2,1990,1974413.632,3000.6012,Downtown,Sold
10361,House,Seattle,1077,4,3,2005,791007.8085,2820.84349,Downtown,Sold
10362,Townhouse,Los Angeles,2661,5,1,2016,1160029.508,4513.219914,Hollywood,Rented
10363,Townhouse,Miami,877,2,1,1984,239711.9418,7983.120492,Little Havana,Rented
10364,Condo,San Francisco,4348,5,1,1965,179077.9276,3145.82406,SoMa,Sold
10365,Apartment,Chicago,1808,5,1,1967,661629.3202,2018.320563,Lincoln Park,Rented
10366,House,San Francisco,4692,2,2,1962,123421.1312,5718.816973,SoMa,Sold
10367,House,New York,1341,1,1,1971,627480.8295,7203.448073,Bronx,Sold
10368,House,Miami,2671,4,2,1958,1092312.534,6725.109087,Little Havana,Available
10369,Other,Seattle,655,3,2,2019,1412698.575,7101.005304,Capitol Hill,Rented
10370,Condo,San Francisco,4648,2,2,1958,577492.7762,752.7709959,Mission District,Sold
10371,House,San Francisco,2202,5,2,1967,873978.727,1102.609973,SoMa,Rented
10372,Apartment,Seattle,3135,3,1,2013,827515.7274,6442.413362,Capitol Hill,Available
10373,Townhouse,Los Angeles,3885,2,2,1987,722395.9091,3594.093934,Hollywood,Rented
10374,House,Chicago,1913,2,3,2000,838324.7456,3885.070893,Hyde Park,Sold
10375,House,Chicago,544,1,3,2007,1027364.409,3481.307426,Hyde Park,Rented
10376,Condo,Los Angeles,2186,1,3,1971,477153.6141,1764.615702,Hollywood,Sold
10377,House,Los Angeles,2669,4,3,2005,982732.6097,7544.271645,Beverly Hills,Rented
10378,House,New York,3741,4,2,1978,594887.7003,5984.30673,Queens,Rented
10379,Townhouse,Seattle,3225,3,3,2004,220817.3413,2921.47179,Queen Anne,Sold
10380,Other,Miami,1923,4,3,1953,505780.1685,4939.644093,Little Havana,Sold
10381,Apartment,Chicago,4514,2,2,1985,1874707.735,4458.636344,Hyde Park,Rented
10382,Condo,Los Angeles,573,2,1,1981,1059969.534,4075.057675,Santa Monica,Sold
10383,Townhouse,Los Angeles,3518,2,1,1963,1966897.391,7719.048109,Beverly Hills,Available
10384,Apartment,Seattle,2060,2,1,1967,527897.6992,3879.587275,Capitol Hill,Sold
10385,Townhouse,Miami,1391,1,1,2016,654872.0709,5101.748239,South Beach,Sold
10386,Apartment,Los Angeles,3632,2,2,2019,1316821.407,2452.313691,Hollywood,Rented
10387,Townhouse,New York,2389,2,2,1958,775160.1753,3246.244852,Manhattan,Rented
10388,Condo,Miami,1746,2,1,1975,786272.3842,4801.1405,Downtown,Sold
10389,House,New York,4302,5,3,1997,1703438.272,7447.913383,Bronx,Sold
10390,Condo,San Francisco,972,3,2,1968,155476.5395,7794.103363,SoMa,Sold
10391,Apartment,Chicago,2717,3,3,2019,1365759.106,6569.096662,Hyde Park,Available
10392,Condo,Los Angeles,1200,2,3,1951,1772608.217,6658.091604,Hollywood,Sold
10393,House,Miami,2579,2,3,1977,431091.9893,1407.62308,Little Havana,Available
10394,Condo,New York,552,3,1,2017,866623.4447,7285.701128,Brooklyn,Rented
10395,Apartment,Chicago,3487,4,1,2002,1637347.853,7616.63138,Lincoln Park,Sold
10396,Apartment,Chicago,638,5,1,1991,1116630.969,2236.653084,Lincoln Park,Rented
10397,Other,Los Angeles,1897,5,3,1979,779636.9429,4307.311146,Santa Monica,Rented
10398,Other,Chicago,2637,4,3,1967,1289251.941,3466.536843,Hyde Park,Sold
10399,Condo,Los Angeles,1327,2,2,1958,716960.2182,6094.095571,Santa Monica,Sold
10400,Other,San Francisco,2583,3,2,1956,1289988.078,1638.28034,SoMa,Sold
10401,Townhouse,Los Angeles,3476,5,1,2002,375557.6626,6000.514525,Hollywood,Rented
10402,House,Seattle,1748,4,2,1954,528271.8929,6859.037997,Capitol Hill,Sold
10403,Townhouse,New York,4864,4,3,1992,127900.1055,1397.677565,Queens,Rented
10404,Condo,Seattle,685,1,3,2018,450527.2149,2230.010826,Capitol Hill,Sold
10405,House,Chicago,3942,4,3,1962,348372.8874,1427.993005,Hyde Park,Rented
10406,Townhouse,Chicago,3693,1,1,2019,1236384.798,6559.783221,Hyde Park,Sold
10407,Townhouse,Chicago,1912,1,2,1996,1894323.322,663.9714142,Hyde Park,Sold
10408,Townhouse,Los Angeles,3688,5,3,1994,509195.1593,7207.351898,Beverly Hills,Sold
10409,Apartment,Miami,3416,2,1,1951,345694.0768,4529.83936,Little Havana,Rented
10410,Condo,Los Angeles,1515,2,1,1958,1117042.237,2117.844056,Hollywood,Sold
10411,Townhouse,New York,4634,4,2,1971,444046.9678,1631.145227,Manhattan,Available
10412,House,Los Angeles,4761,3,3,1969,1129113.766,1653.951177,Hollywood,Rented
10413,Townhouse,Chicago,2435,3,1,2009,1058462.04,2505.236781,Lincoln Park,Available
10414,Apartment,San Francisco,1968,1,1,1960,136880.3315,1104.549248,SoMa,Available
10415,Condo,New York,4926,4,3,1970,1932251.003,6485.70275,Queens,Sold
10416,Apartment,Seattle,1858,4,1,2015,482673.5386,2551.722956,Downtown,Rented
10417,Apartment,San Francisco,2269,2,1,2002,1800190.556,612.5259774,Downtown,Sold
10418,Apartment,New York,3261,3,2,1971,1013318.122,6478.243857,Bronx,Available
10419,House,New York,3382,5,2,1973,400914.5382,4894.360028,Bronx,Rented
10420,Condo,Chicago,1689,4,2,2015,302890.5057,738.4379977,Lincoln Park,Sold
10421,Condo,Seattle,1692,4,2,1975,1070291.903,2189.88609,Queen Anne,Sold
10422,House,Los Angeles,3316,2,2,2020,787510.3257,2919.09876,Santa Monica,Rented
10423,Condo,Seattle,4121,5,3,1985,1843264.27,7537.560977,Capitol Hill,Rented
10424,Apartment,Chicago,1542,5,1,1986,482738.8401,3696.888577,The Loop,Sold
10425,Condo,Chicago,725,5,3,1967,1474926.123,5682.289913,Lincoln Park,Rented
10426,House,Chicago,2478,5,3,1976,453002.7992,6326.068051,Lincoln Park,Rented
10427,Apartment,San Francisco,4477,3,2,1968,1756241.909,4425.850095,SoMa,Sold
10428,House,Seattle,4331,1,3,2007,1069865.667,1257.0959,Queen Anne,Sold
10429,Townhouse,Seattle,3144,5,1,1985,1679285.355,7507.957813,Downtown,Sold
10430,Apartment,New York,2383,1,3,1982,931271.9967,3874.225453,Bronx,Sold
10431,Apartment,Miami,2759,1,3,2010,432975.1081,1777.984138,South Beach,Rented
10432,Condo,Los Angeles,1145,2,2,1955,1124727.986,6262.07598,Santa Monica,Sold
10433,Apartment,Chicago,4786,5,3,1953,617844.792,7114.471009,Hyde Park,Sold
10434,House,Seattle,2188,3,3,1958,450778.8835,5993.339772,Capitol Hill,Sold
10435,Condo,Seattle,1354,2,2,1974,1817185.592,3846.632012,Downtown,Rented
10436,Townhouse,New York,904,2,1,1972,1147738.045,7876.443389,Bronx,Sold
10437,House,Los Angeles,3843,1,2,2017,1620593.161,1250.195747,Beverly Hills,Rented
10438,Townhouse,Miami,2977,4,2,2006,1574342.776,1601.720941,South Beach,Available
10439,Townhouse,Miami,1019,3,3,2018,102043.9326,2562.518652,Downtown,Sold
10440,Townhouse,Chicago,3440,5,2,1975,1783158.597,1492.094456,Hyde Park,Available
10441,Apartment,Miami,1907,5,2,1953,1569390.761,3856.980329,South Beach,Rented
10442,House,Miami,1320,3,1,1970,610621.6425,4968.318692,South Beach,Sold
10443,House,Los Angeles,4174,5,3,1974,535735.7487,2773.40958,Santa Monica,Rented
10444,Apartment,Los Angeles,4335,4,1,1980,207971.6619,726.157707,Beverly Hills,Sold
10445,Condo,Chicago,4567,4,1,1956,1101959.275,4703.506916,Lincoln Park,Sold
10446,Townhouse,Seattle,3787,5,2,1962,469684.6886,4705.3098,Capitol Hill,Rented
10447,House,New York,2681,2,1,2004,106607.3697,7031.25065,Brooklyn,Rented
10448,Apartment,Chicago,3732,5,1,2017,700078.1251,1273.750708,Hyde Park,Rented
10449,Townhouse,San Francisco,924,5,2,1958,1852242.909,3287.226274,SoMa,Sold
10450,Condo,Miami,2051,3,2,2007,1154960.437,2238.151125,South Beach,Rented
10451,Other,New York,2759,4,3,1992,1203143.813,1270.385317,Queens,Rented
10452,Townhouse,Seattle,3946,2,2,1979,549932.6783,2760.313815,Queen Anne,Available
10453,Condo,Seattle,2094,3,2,2017,527729.8698,6536.769395,Queen Anne,Rented
10454,House,Los Angeles,1510,3,2,2010,797879.8671,2261.929268,Santa Monica,Sold
10455,House,San Francisco,696,2,3,2016,598123.85,7351.517316,SoMa,Rented
10456,House,Seattle,1533,2,1,2003,1730966.8,5692.230693,Capitol Hill,Rented
10457,Condo,San Francisco,1361,3,2,1988,437194.5308,1217.419588,Downtown,Rented
10458,House,Miami,848,5,3,1978,1382242.269,2162.337764,Downtown,Sold
10459,Apartment,Los Angeles,4277,2,2,1970,1030273.577,756.5728815,Hollywood,Available
10460,House,New York,2158,1,1,1961,1386747.631,1367.38677,Queens,Available
10461,House,Los Angeles,1074,2,1,2018,1685923.57,5908.766353,Hollywood,Rented
10462,Condo,Miami,2319,3,2,1972,748594.9814,1657.863214,Downtown,Sold
10463,House,Seattle,1430,1,2,1966,1127386.464,2693.80695,Queen Anne,Rented
10464,Townhouse,San Francisco,4508,3,3,2010,1047904.355,5632.0108,Downtown,Sold
10465,Other,Miami,983,4,1,1980,809166.4714,5290.486716,South Beach,Sold
10466,Condo,Seattle,4412,4,2,1961,1642697.583,7227.382062,Downtown,Sold
10467,Apartment,Chicago,857,5,2,1997,119494.9789,3005.57868,Lincoln Park,Sold
10468,Townhouse,San Francisco,4980,2,2,1971,689204.1618,3252.406835,Downtown,Sold
10469,Condo,Miami,753,3,2,2001,1680990.711,1215.882406,South Beach,Rented
10470,Condo,New York,4494,1,3,1954,1757028.921,2626.2442,Bronx,Rented
10471,House,New York,1334,2,3,2012,1417966.094,6841.971214,Manhattan,Rented
10472,Apartment,Seattle,1690,5,1,1955,747472.4957,1539.7262,Capitol Hill,Sold
10473,Townhouse,Seattle,2203,3,1,2013,1662416.389,3283.349476,Capitol Hill,Sold
10474,Other,New York,992,3,3,2007,259692.8114,6824.621879,Bronx,Sold
10475,Condo,Chicago,3909,4,1,1974,604249.8532,2152.339826,Hyde Park,Rented
10476,House,Los Angeles,4646,5,3,2002,275740.9998,1678.810554,Beverly Hills,Sold
10477,Condo,New York,3627,3,2,1969,309606.5738,551.6125928,Bronx,Sold
10478,Condo,Seattle,2620,4,2,1952,1226783.424,7384.974506,Queen Anne,Rented
10479,Condo,Seattle,4365,4,3,2013,236982.2769,7024.920409,Capitol Hill,Sold
10480,Condo,Chicago,551,1,2,1956,1391683.188,1914.231857,Hyde Park,Rented
10481,Townhouse,New York,761,5,2,1952,762783.5915,6405.805462,Brooklyn,Sold
10482,Townhouse,Chicago,3502,5,3,1992,205837.2262,7799.522651,Hyde Park,Sold
10483,Condo,New York,2408,3,2,1994,642653.2776,2789.605618,Brooklyn,Rented
10484,Condo,Los Angeles,4146,1,1,1953,858666.9,5512.118205,Santa Monica,Rented
10485,House,Miami,2877,2,2,1983,796460.1277,2040.506207,Little Havana,Sold
10486,Condo,New York,3894,3,1,2019,985187.2353000001,4904.515712,Manhattan,Rented
10487,Townhouse,Miami,4836,4,3,1993,1055293.943,2956.488773,South Beach,Available
10488,Apartment,New York,2125,2,1,1991,783275.2767,5119.895254,Brooklyn,Sold
10489,Townhouse,Los Angeles,1728,2,2,2007,1808520.002,5510.064867,Santa Monica,Rented
10490,House,Seattle,4886,3,1,2001,518029.7562,5884.720518,Capitol Hill,Sold
10491,Townhouse,Miami,1889,1,2,2017,746543.8571,7273.828278,South Beach,Rented
10492,Apartment,Chicago,1987,5,2,1998,1151962.51,1322.175412,Hyde Park,Rented
10493,Condo,New York,1416,1,1,1961,566011.5597,2565.259312,Bronx,Rented
10494,Apartment,Seattle,2641,3,2,2000,385433.1618,1775.320521,Queen Anne,Rented
10495,Condo,New York,1210,5,1,1956,112013.2094,3771.44521,Bronx,Available
10496,Condo,Chicago,2386,2,2,2011,1896068.938,3734.790441,Lincoln Park,Available
